Time,Axial Accel (Gs),Lateral Accel (Gs)
156.577,6.23,0.35
156.579,6.23,0.35
156.58,6.23,0.35
156.581,6.44,0.35
156.583,6.44,0.17
156.584,6.44,0.17
156.585,6.44,0.17
156.586,6.44,0.17
156.587,6.44,0
156.589,6.51,0
156.59,6.51,0
156.591,6.44,0
156.592,6.44,-0.08
156.594,6.51,-0.08
156.595,6.51,-0.08
156.596,6.51,-0.08
156.598,6.51,-0.26
156.599,6.51,-0.26
156.6,6.51,-0.26
156.601,6.51,-0.26
156.601,6.51,-0.26
156.601,6.51,-0.26
156.602,6.51,-0.52
156.604,6.51,-0.52
156.605,6.51,-0.52
156.606,6.51,-0.52
156.607,6.51,-0.7
156.609,6.51,-0.7
156.61,6.51,-0.7
156.611,6.65,-0.7
156.613,6.65,-0.96
156.614,6.51,-0.96
156.615,6.51,-0.96
156.616,6.58,-0.96
156.617,6.58,-1.05
156.619,6.51,-1.05
156.62,6.51,-1.05
156.621,6.51,-1.05
156.622,6.51,-1.57
156.624,6.51,-1.57
156.625,6.51,-1.57
156.626,6.51,-1.57
156.628,6.51,-1.92
156.629,6.44,-1.92
156.63,6.44,-1.92
156.631,6.44,-1.92
156.633,6.44,-2.27
156.634,6.16,-2.27
156.635,6.16,-2.27
156.636,5.95,-2.27
156.637,5.95,-2.97
156.639,5.81,-2.97
156.64,5.81,-2.97
156.641,5.67,-2.97
156.643,5.67,-3.32
156.644,5.67,-3.32
156.645,5.67,-3.32
156.646,5.53,-3.32
156.648,5.53,-3.5
156.649,5.6,-3.5
156.65,5.6,-3.5
156.651,5.39,-3.5
156.651,5.39,-3.5
156.651,5.39,-3.5
156.652,5.39,-3.76
156.654,5.17,-3.76
156.655,5.17,-3.76
156.656,5.03,-3.76
156.658,5.03,-4.02
156.659,4.89,-4.02
156.66,4.89,-4.02
156.661,4.68,-4.02
156.663,4.68,-4.11
156.664,4.75,-4.11
156.665,4.75,-4.11
156.666,4.54,-4.11
156.667,4.54,-3.76
156.669,4.47,-3.76
156.67,4.47,-3.76
156.671,4.33,-3.76
156.673,4.33,-3.67
156.674,4.33,-3.67
156.675,4.33,-3.67
156.676,4.05,-3.67
156.678,4.05,-2.97
156.679,3.98,-2.97
156.68,3.98,-2.97
156.681,3.98,-2.97
156.682,3.98,-2.8
156.684,3.77,-2.8
156.685,3.77,-2.8
156.686,3.7,-2.8
156.688,3.7,-2.71
156.689,3.42,-2.71
156.69,3.42,-2.71
156.691,3.42,-2.71
156.693,3.42,-2.18
156.694,3.35,-2.18
156.695,3.35,-2.18
156.696,2.99,-2.18
156.697,2.99,-1.92
156.699,3.35,-1.92
156.7,3.35,-1.92
156.701,2.5,-1.92
156.701,2.5,-1.92
156.701,2.5,-1.92
156.702,2.5,-1.83
156.704,2.78,-1.83
156.705,2.78,-1.83
156.706,2.64,-1.83
156.708,2.64,-0.96
156.709,2.57,-0.96
156.71,2.57,-0.96
156.711,2.29,-0.96
156.712,2.29,-0.87
156.714,2.29,-0.87
156.715,2.29,-0.87
156.716,2.29,-0.87
156.717,2.29,-0.52
156.719,2.08,-0.52
156.72,2.08,-0.52
156.721,2.01,-0.52
156.723,2.01,-0.35
156.724,1.87,-0.35
156.725,1.87,-0.35
156.726,1.45,-0.35
156.727,1.45,-0.35
156.729,1.59,-0.35
156.73,1.59,-0.35
156.731,1.52,-0.35
156.732,1.52,0
156.734,1.45,0
156.735,1.45,0
156.736,1.31,0
156.738,1.31,0.17
156.739,1.17,0.17
156.74,1.17,0.17
156.741,1.24,0.17
156.742,1.24,0.35
156.744,1.17,0.35
156.745,1.17,0.35
156.746,0.89,0.35
156.747,0.89,0.52
156.749,1.03,0.52
156.75,1.03,0.52
156.751,0.89,0.52
156.751,0.89,0.52
156.751,0.89,0.52
156.753,0.89,0.78
156.754,0.82,0.78
156.755,0.82,0.78
156.756,0.89,0.78
156.758,0.89,0.78
156.759,0.61,0.78
156.76,0.61,0.78
156.761,0.61,0.78
156.762,0.61,1.05
156.764,0.47,1.05
156.765,0.47,1.05
156.766,0.47,1.05
156.768,0.47,0.96
156.769,0.33,0.96
156.77,0.33,0.96
156.771,0.33,0.96
156.773,0.33,1.05
156.774,0.33,1.05
156.775,0.33,1.05
156.776,0.33,1.05
156.777,0.33,1.05
156.779,0.19,1.05
156.78,0.19,1.05
156.781,0.19,1.05
156.783,0.19,1.13
156.784,0.19,1.13
156.785,0.19,1.13
156.786,0.05,1.13
156.788,0.05,1.22
156.789,0.05,1.22
156.79,0.05,1.22
156.791,-0.02,1.22
156.792,-0.02,1.22
156.794,-0.02,1.22
156.795,-0.02,1.22
156.796,-0.02,1.22
156.798,-0.02,1.22
156.799,-0.09,1.22
156.8,-0.09,1.22
156.801,-0.09,1.22
156.801,-0.09,1.22
156.801,-0.09,1.22
156.803,-0.09,1.4
156.804,-0.23,1.4
156.805,-0.23,1.4
156.806,-0.23,1.4
156.807,-0.23,1.22
156.809,-0.23,1.22
156.81,-0.23,1.22
156.811,-0.23,1.22
156.813,-0.23,1.22
156.814,-0.23,1.22
156.815,-0.23,1.22
156.816,-0.51,1.22
156.818,-0.51,1.05
156.819,-0.51,1.05
156.82,-0.51,1.05
156.821,-0.79,1.05
156.822,-0.79,1.22
156.824,-0.79,1.22
156.825,-0.79,1.22
156.826,-0.93,1.22
156.827,-0.93,1.22
156.829,-0.93,1.22
156.83,-0.93,1.22
156.831,-1.07,1.22
156.833,-1.07,1.13
156.834,-1.07,1.13
156.835,-1.07,1.13
156.836,-1,1.13
156.837,-1,1.05
156.839,-1.07,1.05
156.84,-1.07,1.05
156.841,-1.07,1.05
156.842,-1.07,0.96
156.844,-1,0.96
156.845,-1,0.96
156.846,-1,0.96
156.848,-1,0.96
156.849,-1.07,0.96
156.85,-1.07,0.96
156.851,-1.07,0.96
156.851,-1.07,0.96
156.851,-1.07,0.96
156.852,-1.07,0.87
156.854,-0.93,0.87
156.855,-0.93,0.87
156.856,-1,0.87
156.857,-1,0.78
156.859,-0.93,0.78
156.86,-0.93,0.78
156.861,-0.93,0.78
156.863,-0.93,0.7
156.864,-1,0.7
156.865,-1,0.7
156.866,-1,0.7
156.867,-1,0.7
156.869,-1,0.7
156.87,-1,0.7
156.871,-0.93,0.7
156.872,-0.93,0.78
156.874,-1.07,0.78
156.875,-1.07,0.78
156.876,-1.07,0.78
156.878,-1.07,0.78
156.879,-1.07,0.78
156.88,-1.07,0.78
156.881,-1.07,0.78
156.883,-1.07,0.78
156.884,-1.14,0.78
156.885,-1.14,0.78
156.886,-1.07,0.78
156.887,-1.07,0.87
156.889,-1.07,0.87
156.89,-1.07,0.87
156.891,-1.07,0.87
156.893,-1.07,0.87
156.894,-1.14,0.87
156.895,-1.14,0.87
156.896,-1.14,0.87
156.898,-1.14,0.96
156.899,-1.07,0.96
156.9,-1.07,0.96
156.901,-1.07,0.96
156.901,-1.07,0.96
156.901,-1.07,0.96
156.902,-1.07,0.87
156.904,-1.07,0.87
156.905,-1.07,0.87
156.906,-1.07,0.87
156.908,-1.07,0.78
156.909,-1.07,0.78
156.91,-1.07,0.78
156.911,-1.07,0.78
156.913,-1.07,0.87
156.914,-1.07,0.87
156.915,-1.07,0.87
156.916,-1.07,0.87
156.917,-1.07,1.05
156.919,-1.07,1.05
156.92,-1.07,1.05
156.921,-1.07,1.05
156.923,-1.07,0.96
156.924,-0.93,0.96
156.925,-0.93,0.96
156.926,-1,0.96
156.928,-1,1.05
156.929,-1,1.05
156.93,-1,1.05
156.931,-1.07,1.05
156.932,-1.07,1.05
156.934,-1.07,1.05
156.935,-1.07,1.05
156.936,-1.07,1.05
156.938,-1.07,1.22
156.939,-1.07,1.22
156.94,-1.07,1.22
156.941,-1,1.22
156.943,-1,1.22
156.944,-0.93,1.22
156.945,-0.93,1.22
156.946,-0.93,1.22
156.947,-0.93,1.22
156.949,-0.86,1.22
156.95,-0.86,1.22
156.951,-0.86,1.22
156.951,-0.86,1.22
156.951,-0.86,1.22
156.952,-0.86,1.13
156.954,-0.65,1.13
156.955,-0.65,1.13
156.956,-0.37,1.13
156.958,-0.37,1.13
156.959,-0.65,1.13
156.96,-0.65,1.13
156.961,-0.65,1.13
156.962,-0.65,1.22
156.964,-0.51,1.22
156.965,-0.51,1.22
156.966,-0.86,1.22
156.967,-0.86,1.05
156.969,-0.37,1.05
156.97,-0.37,1.05
156.971,-0.58,1.05
156.973,-0.58,1.22
156.974,-0.23,1.22
156.975,-0.23,1.22
156.976,-0.23,1.22
156.977,-0.23,1.22
156.979,-0.23,1.22
156.98,-0.23,1.22
156.981,-0.16,1.22
156.982,-0.16,1.22
156.984,-0.09,1.22
156.985,-0.09,1.22
156.986,-0.16,1.22
156.988,-0.16,1.22
156.989,-0.16,1.22
156.99,-0.16,1.22
156.991,-0.23,1.22
156.992,-0.23,1.13
156.994,-0.72,1.13
156.995,-0.72,1.13
156.996,-0.02,1.13
156.997,-0.02,1.05
156.999,-0.09,1.05
157,-0.09,1.05
157.001,-0.02,1.05
157.001,-0.02,1.05
157.001,-0.02,1.05
157.003,-0.02,1.05
157.004,-0.09,1.05
157.005,-0.09,1.05
157.006,-0.02,1.05
157.008,-0.02,1.13
157.009,0.05,1.13
157.01,0.05,1.13
157.011,0.05,1.13
157.012,0.05,1.05
157.014,0.05,1.05
157.015,0.05,1.05
157.016,0.12,1.05
157.018,0.12,0.96
157.019,0.05,0.96
157.02,0.05,0.96
157.021,0.05,0.96
157.023,0.05,0.87
157.024,0.05,0.87
157.025,0.05,0.87
157.026,0.12,0.87
157.027,0.12,1.05
157.029,0.12,1.05
157.03,0.12,1.05
157.031,0.12,1.05
157.033,0.12,0.87
157.034,0.19,0.87
157.035,0.19,0.87
157.036,0.19,0.87
157.038,0.19,0.87
157.039,0.19,0.87
157.04,0.19,0.87
157.041,0.19,0.87
157.042,0.19,0.87
157.044,0.26,0.87
157.045,0.26,0.87
157.046,0.33,0.87
157.048,0.33,0.87
157.049,0.33,0.87
157.05,0.33,0.87
157.051,0.33,0.87
157.051,0.33,0.87
157.051,0.33,0.87
157.053,0.33,1.05
157.054,0.33,1.05
157.055,0.33,1.05
157.056,0.33,1.05
157.057,0.33,1.05
157.059,0.33,1.05
157.06,0.33,1.05
157.061,0.33,1.05
157.063,0.33,1.05
157.064,0.26,1.05
157.065,0.26,1.05
157.066,0.4,1.05
157.068,0.4,1.05
157.069,0.33,1.05
157.07,0.33,1.05
157.071,0.4,1.05
157.072,0.4,1.05
157.074,0.47,1.05
157.075,0.47,1.05
157.076,0.4,1.05
157.077,0.4,0.87
157.079,0.47,0.87
157.08,0.47,0.87
157.081,0.47,0.87
157.083,0.47,0.87
157.084,0.47,0.87
157.085,0.47,0.87
157.086,0.47,0.87
157.087,0.47,0.87
157.089,0.47,0.87
157.09,0.47,0.87
157.091,0.54,0.87
157.092,0.54,0.87
157.094,0.54,0.87
157.095,0.54,0.87
157.096,0.54,0.87
157.098,0.54,1.05
157.099,0.54,1.05
157.1,0.54,1.05
157.101,0.54,1.05
157.101,0.54,1.05
157.101,0.54,1.05
157.102,0.54,1.13
157.104,0.61,1.13
157.105,0.61,1.13
157.106,0.61,1.13
157.107,0.61,1.4
157.109,0.61,1.4
157.11,0.61,1.4
157.111,0.61,1.4
157.113,0.61,1.4
157.114,0.61,1.4
157.115,0.61,1.4
157.116,0.61,1.4
157.117,0.61,1.22
157.119,0.82,1.22
157.12,0.82,1.22
157.121,0.82,1.22
157.122,0.82,1.4
157.124,0.82,1.4
157.125,0.82,1.4
157.126,0.82,1.4
157.128,0.82,1.4
157.129,0.82,1.4
157.13,0.82,1.4
157.131,0.89,1.4
157.133,0.89,1.48
157.134,0.89,1.48
157.135,0.89,1.48
157.136,0.89,1.48
157.137,0.89,1.4
157.139,0.89,1.4
157.14,0.89,1.4
157.141,0.96,1.4
157.143,0.96,1.48
157.144,1.1,1.48
157.145,1.1,1.48
157.146,0.96,1.48
157.148,0.96,1.48
157.149,1.1,1.48
157.15,1.1,1.48
157.151,1.03,1.48
157.151,1.03,1.48
157.151,1.03,1.48
157.152,1.03,1.48
157.154,1.1,1.48
157.155,1.1,1.48
157.156,1.1,1.48
157.158,1.1,1.48
157.159,1.17,1.48
157.16,1.17,1.48
157.161,1.17,1.48
157.163,1.17,1.4
157.164,1.17,1.4
157.165,1.17,1.4
157.166,1.24,1.4
157.167,1.24,1.4
157.169,1.17,1.4
157.17,1.17,1.4
157.171,1.24,1.4
157.173,1.24,1.4
157.174,1.31,1.4
157.175,1.31,1.4
157.176,1.31,1.4
157.178,1.31,1.57
157.179,1.38,1.57
157.18,1.38,1.57
157.181,1.45,1.57
157.182,1.45,1.57
157.184,1.45,1.57
157.185,1.45,1.57
157.186,1.45,1.57
157.188,1.45,1.48
157.189,1.45,1.48
157.19,1.45,1.48
157.191,1.38,1.48
157.193,1.38,1.22
157.194,1.31,1.22
157.195,1.31,1.22
157.196,1.45,1.22
157.197,1.45,1.4
157.199,1.45,1.4
157.2,1.45,1.4
157.201,1.45,1.4
157.201,1.45,1.4
157.201,1.45,1.4
157.202,1.45,1.4
157.204,1.59,1.4
157.205,1.59,1.4
157.206,1.94,1.4
157.208,1.94,1.4
157.209,1.73,1.4
157.21,1.73,1.4
157.211,1.94,1.4
157.212,1.94,1.83
157.214,1.94,1.83
157.215,1.94,1.83
157.216,1.94,1.83
157.217,1.94,1.75
157.219,1.94,1.75
157.22,1.94,1.75
157.221,2.01,1.75
157.223,2.01,1.75
157.224,2.01,1.75
157.225,2.01,1.75
157.226,2.01,1.75
157.227,2.01,1.75
157.229,2.15,1.75
157.23,2.15,1.75
157.231,2.08,1.75
157.232,2.08,1.75
157.234,2.01,1.75
157.235,2.01,1.75
157.236,2.01,1.75
157.238,2.01,1.75
157.239,2.01,1.75
157.24,2.01,1.75
157.241,2.15,1.75
157.242,2.15,2.1
157.244,2.08,2.1
157.245,2.08,2.1
157.246,2.15,2.1
157.247,2.15,2.1
157.249,2.29,2.1
157.25,2.29,2.1
157.251,2.15,2.1
157.251,2.15,2.1
157.251,2.15,2.1
157.253,2.15,2.27
157.254,2.29,2.27
157.255,2.29,2.27
157.256,2.15,2.27
157.258,2.15,2.45
157.259,2.15,2.45
157.26,2.15,2.45
157.261,2.29,2.45
157.262,2.29,2.45
157.264,2.29,2.45
157.265,2.29,2.45
157.266,2.36,2.45
157.268,2.36,2.62
157.269,2.36,2.62
157.27,2.36,2.62
157.271,2.36,2.62
157.273,2.36,2.45
157.274,2.36,2.45
157.275,2.36,2.45
157.276,2.29,2.45
157.277,2.29,2.45
157.279,2.43,2.45
157.28,2.43,2.45
157.281,2.43,2.45
157.283,2.43,2.53
157.284,2.57,2.53
157.285,2.57,2.53
157.286,2.43,2.53
157.288,2.43,2.62
157.289,2.5,2.62
157.29,2.5,2.62
157.291,2.57,2.62
157.292,2.57,2.8
157.294,2.71,2.8
157.295,2.71,2.8
157.296,2.71,2.8
157.298,2.71,2.97
157.299,2.78,2.97
157.3,2.78,2.97
157.301,2.78,2.97
157.301,2.78,2.97
157.301,2.78,2.97
157.303,2.78,2.97
157.304,2.85,2.97
157.305,2.85,2.97
157.306,2.78,2.97
157.307,2.78,2.89
157.309,2.92,2.89
157.31,2.92,2.89
157.311,3.06,2.89
157.313,3.06,2.97
157.314,3.06,2.97
157.315,3.06,2.97
157.316,3.14,2.97
157.318,3.14,2.97
157.319,2.99,2.97
157.32,2.99,2.97
157.321,3.06,2.97
157.322,3.06,2.8
157.324,3.06,2.8
157.325,3.06,2.8
157.326,3.06,2.8
157.327,3.06,2.97
157.329,3.14,2.97
157.33,3.14,2.97
157.331,3.14,2.97
157.333,3.14,2.8
157.334,3.14,2.8
157.335,3.14,2.8
157.336,3.21,2.8
157.337,3.21,2.8
157.339,3.21,2.8
157.34,3.21,2.8
157.341,3.14,2.8
157.342,3.14,2.53
157.344,3.21,2.53
157.345,3.21,2.53
157.346,3.21,2.53
157.348,3.21,2.45
157.349,3.28,2.45
157.35,3.28,2.45
157.351,3.35,2.45
157.351,3.35,2.45
157.351,3.35,2.45
157.352,3.35,2.45
157.354,3.28,2.45
157.355,3.28,2.45
157.356,3.42,2.45
157.357,3.42,2.36
157.359,3.35,2.36
157.36,3.35,2.36
157.361,3.42,2.36
157.363,3.42,2.45
157.364,3.42,2.45
157.365,3.42,2.45
157.366,3.42,2.45
157.367,3.42,2.45
157.369,3.49,2.45
157.37,3.49,2.45
157.371,3.56,2.45
157.372,3.56,2.53
157.374,3.56,2.53
157.375,3.56,2.53
157.376,3.63,2.53
157.378,3.63,2.62
157.379,3.7,2.62
157.38,3.7,2.62
157.381,3.63,2.62
157.383,3.63,2.62
157.384,3.7,2.62
157.385,3.7,2.62
157.386,3.7,2.62
157.387,3.7,2.62
157.389,3.7,2.62
157.39,3.7,2.62
157.391,3.7,2.62
157.393,3.7,2.53
157.394,3.7,2.53
157.395,3.7,2.53
157.396,3.77,2.53
157.398,3.77,2.27
157.399,3.91,2.27
157.4,3.91,2.27
157.401,3.84,2.27
157.401,3.84,2.27
157.401,3.84,2.27
157.402,3.84,2.1
157.404,3.77,2.1
157.405,3.77,2.1
157.406,3.91,2.1
157.408,3.91,2.1
157.409,3.98,2.1
157.41,3.98,2.1
157.411,3.91,2.1
157.413,3.91,2.36
157.414,3.91,2.36
157.415,3.91,2.36
157.416,3.98,2.36
157.417,3.98,2.45
157.419,3.98,2.45
157.42,3.98,2.45
157.421,4.12,2.45
157.423,4.12,2.45
157.424,3.98,2.45
157.425,3.98,2.45
157.426,4.12,2.45
157.428,4.12,2.45
157.429,4.12,2.45
157.43,4.12,2.45
157.431,4.26,2.45
157.432,4.26,2.45
157.434,4.19,2.45
157.435,4.19,2.45
157.436,4.26,2.45
157.438,4.26,2.27
157.439,4.26,2.27
157.44,4.26,2.27
157.441,4.26,2.27
157.443,4.26,2.27
157.444,4.26,2.27
157.445,4.26,2.27
157.446,4.33,2.27
157.447,4.33,2.45
157.449,4.4,2.45
157.45,4.4,2.45
157.451,4.4,2.45
157.451,4.4,2.45
157.451,4.4,2.45
157.452,4.4,2.53
157.454,4.54,2.53
157.455,4.54,2.53
157.456,4.47,2.53
157.458,4.47,2.62
157.459,4.47,2.62
157.46,4.47,2.62
157.461,4.54,2.62
157.462,4.54,2.53
157.464,4.47,2.53
157.465,4.47,2.53
157.466,4.68,2.53
157.467,4.68,2.36
157.469,4.54,2.36
157.47,4.54,2.36
157.471,4.68,2.36
157.473,4.68,2.36
157.474,4.61,2.36
157.475,4.61,2.36
157.476,4.68,2.36
157.477,4.68,2.27
157.479,4.82,2.27
157.48,4.82,2.27
157.481,4.68,2.27
157.482,4.68,2.45
157.484,4.75,2.45
157.485,4.75,2.45
157.486,4.82,2.45
157.488,4.82,2.8
157.489,4.89,2.8
157.49,4.89,2.8
157.491,4.89,2.8
157.492,4.89,2.62
157.494,4.89,2.62
157.495,4.89,2.62
157.496,5.03,2.62
157.497,5.03,2.53
157.499,5.1,2.53
157.5,5.1,2.53
157.501,5.03,2.53
157.501,5.03,2.53
157.501,5.03,2.53
157.503,5.03,2.45
157.504,5.1,2.45
157.505,5.1,2.45
157.506,5.1,2.45
157.508,5.1,2.27
157.509,5.1,2.27
157.51,5.1,2.27
157.511,5.17,2.27
157.512,5.17,2.27
157.514,5.32,2.27
157.515,5.32,2.27
157.516,5.32,2.27
157.518,5.32,2.36
157.519,5.32,2.36
157.52,5.32,2.36
157.521,5.32,2.36
157.523,5.32,2.27
157.524,5.39,2.27
157.525,5.39,2.27
157.526,5.39,2.27
157.527,5.39,2.27
157.529,5.46,2.27
157.53,5.46,2.27
157.531,5.39,2.27
157.533,5.39,2.1
157.534,5.46,2.1
157.535,5.46,2.1
157.536,5.39,2.1
157.538,5.39,2.1
157.539,5.39,2.1
157.54,5.39,2.1
157.541,5.39,2.1
157.542,5.39,1.75
157.544,5.39,1.75
157.545,5.39,1.75
157.546,5.46,1.75
157.548,5.46,1.66
157.549,5.39,1.66
157.55,5.39,1.66
157.551,5.53,1.66
157.551,5.53,1.66
157.551,5.53,1.66
157.553,5.53,1.4
157.554,5.46,1.4
157.555,5.46,1.4
157.556,5.32,1.4
157.557,5.32,1.22
157.559,5.46,1.22
157.56,5.46,1.22
157.561,5.39,1.22
157.563,5.39,0.87
157.564,5.46,0.87
157.565,5.46,0.87
157.566,5.6,0.87
157.568,5.6,0.35
157.569,5.53,0.35
157.57,5.53,0.35
157.571,5.32,0.35
157.572,5.32,0.35
157.574,5.32,0.35
157.575,5.32,0.35
157.576,5.32,0.35
157.577,5.32,0.08
157.579,5.39,0.08
157.58,5.39,0.08
157.581,5.32,0.08
157.583,5.32,0
157.584,5.1,0
157.585,5.1,0
157.586,5.25,0
157.587,5.25,0.17
157.589,5.1,0.17
157.59,5.1,0.17
157.591,5.03,0.17
157.592,5.03,0.35
157.594,5.03,0.35
157.595,5.03,0.35
157.596,5.1,0.35
157.598,5.1,0.52
157.599,5.1,0.52
157.6,5.1,0.52
157.601,4.96,0.52
157.601,4.96,0.52
157.601,4.96,0.52
157.602,4.96,0.7
157.604,4.96,0.7
157.605,4.96,0.7
157.606,4.82,0.7
157.607,4.82,0.87
157.609,4.82,0.87
157.61,4.82,0.87
157.611,4.82,0.87
157.613,4.82,1.22
157.614,4.82,1.22
157.615,4.82,1.22
157.616,4.75,1.22
157.617,4.75,1.57
157.619,4.82,1.57
157.62,4.82,1.57
157.621,4.82,1.57
157.622,4.82,1.75
157.624,4.82,1.75
157.625,4.82,1.75
157.626,4.82,1.75
157.628,4.82,2.1
157.629,4.82,2.1
157.63,4.82,2.1
157.631,4.82,2.1
157.633,4.82,2.18
157.634,4.75,2.18
157.635,4.75,2.18
157.636,4.82,2.18
157.637,4.82,2.27
157.639,4.82,2.27
157.64,4.82,2.27
157.641,4.75,2.27
157.643,4.75,2.45
157.644,4.75,2.45
157.645,4.75,2.45
157.646,4.82,2.45
157.648,4.82,2.62
157.649,4.68,2.62
157.65,4.68,2.62
157.651,4.75,2.62
157.651,4.75,2.62
157.651,4.75,2.62
157.652,4.75,2.8
157.654,4.75,2.8
157.655,4.75,2.8
157.656,4.82,2.8
157.658,4.82,2.62
157.659,4.75,2.62
157.66,4.75,2.62
157.661,4.82,2.62
157.663,4.82,2.8
157.664,4.75,2.8
157.665,4.75,2.8
157.666,4.82,2.8
157.667,4.82,2.8
157.669,4.75,2.8
157.67,4.75,2.8
157.671,4.75,2.8
157.673,4.75,2.71
157.674,4.75,2.71
157.675,4.75,2.71
157.676,4.68,2.71
157.678,4.68,2.8
157.679,4.61,2.8
157.68,4.61,2.8
157.681,4.61,2.8
157.682,4.61,2.62
157.684,4.54,2.62
157.685,4.54,2.62
157.686,4.54,2.62
157.688,4.54,2.8
157.689,4.54,2.8
157.69,4.54,2.8
157.691,4.54,2.8
157.693,4.54,2.62
157.694,4.47,2.62
157.695,4.47,2.62
157.696,4.4,2.62
157.697,4.4,2.62
157.699,4.47,2.62
157.7,4.47,2.62
157.701,4.4,2.62
157.701,4.4,2.62
157.701,4.4,2.62
157.702,4.4,2.8
157.704,4.4,2.8
157.705,4.4,2.8
157.706,4.26,2.8
157.708,4.26,2.62
157.709,4.26,2.62
157.71,4.26,2.62
157.711,4.19,2.62
157.712,4.19,2.8
157.714,4.26,2.8
157.715,4.26,2.8
157.716,4.19,2.8
157.717,4.19,2.8
157.719,4.12,2.8
157.72,4.12,2.8
157.721,4.12,2.8
157.723,4.12,2.89
157.724,3.98,2.89
157.725,3.98,2.89
157.726,4.05,2.89
157.727,4.05,3.06
157.729,3.91,3.06
157.73,3.91,3.06
157.731,3.91,3.06
157.732,3.91,3.15
157.734,3.77,3.15
157.735,3.77,3.15
157.736,3.7,3.15
157.738,3.7,3.15
157.739,3.7,3.15
157.74,3.7,3.15
157.741,3.7,3.15
157.742,3.7,3.24
157.744,3.56,3.24
157.745,3.56,3.24
157.746,3.49,3.24
157.747,3.49,3.24
157.749,3.56,3.24
157.75,3.56,3.24
157.751,3.49,3.24
157.751,3.49,3.24
157.751,3.49,3.24
157.753,3.49,2.97
157.754,3.42,2.97
157.755,3.42,2.97
157.756,3.42,2.97
157.758,3.42,2.8
157.759,3.21,2.8
157.76,3.21,2.8
157.761,3.14,2.8
157.762,3.14,3.5
157.764,3.14,3.5
157.765,3.14,3.5
157.766,3.14,3.5
157.768,3.14,3.5
157.769,3.06,3.5
157.77,3.06,3.5
157.771,2.85,3.5
157.773,2.85,3.94
157.774,2.78,3.94
157.775,2.78,3.94
157.776,2.64,3.94
157.777,2.64,3.94
157.779,2.57,3.94
157.78,2.57,3.94
157.781,2.43,3.94
157.783,2.43,4.11
157.784,2.43,4.11
157.785,2.43,4.11
157.786,2.29,4.11
157.788,2.29,4.02
157.789,2.29,4.02
157.79,2.29,4.02
157.791,2.22,4.02
157.792,2.22,4.02
157.794,2.01,4.02
157.795,2.01,4.02
157.796,2.01,4.02
157.798,2.01,4.29
157.799,2.01,4.29
157.8,2.01,4.29
157.801,1.94,4.29
157.801,1.94,4.29
157.801,1.94,4.29
157.803,1.94,4.37
157.804,1.94,4.37
157.805,1.94,4.37
157.806,1.59,4.37
157.807,1.59,4.72
157.809,1.45,4.72
157.81,1.45,4.72
157.811,1.24,4.72
157.813,1.24,4.64
157.814,1.24,4.64
157.815,1.24,4.64
157.816,1.17,4.64
157.818,1.17,4.37
157.819,1.1,4.37
157.82,1.1,4.37
157.821,0.89,4.37
157.822,0.89,4.37
157.824,0.89,4.37
157.825,0.89,4.37
157.826,0.89,4.37
157.827,0.89,4.02
157.829,0.89,4.02
157.83,0.89,4.02
157.831,0.82,4.02
157.833,0.82,3.59
157.834,0.68,3.59
157.835,0.68,3.59
157.836,0.54,3.59
157.837,0.54,3.5
157.839,0.61,3.5
157.84,0.61,3.5
157.841,0.61,3.5
157.842,0.61,3.15
157.844,0.54,3.15
157.845,0.54,3.15
157.846,0.4,3.15
157.848,0.4,2.97
157.849,0.4,2.97
157.85,0.4,2.97
157.851,0.33,2.97
157.851,0.33,2.97
157.851,0.33,2.97
157.852,0.33,2.89
157.854,0.26,2.89
157.855,0.26,2.89
157.856,0.26,2.89
157.857,0.26,2.8
157.859,0.12,2.8
157.86,0.12,2.8
157.861,0.12,2.8
157.863,0.12,2.8
157.864,0.19,2.8
157.865,0.19,2.8
157.866,0.12,2.8
157.867,0.12,2.27
157.869,0.12,2.27
157.87,0.12,2.27
157.871,0.05,2.27
157.872,0.05,2.27
157.874,0.05,2.27
157.875,0.05,2.27
157.876,0.05,2.27
157.878,0.05,2.45
157.879,0.05,2.45
157.88,0.05,2.45
157.881,-0.02,2.45
157.883,-0.02,2.62
157.884,-0.09,2.62
157.885,-0.09,2.62
157.886,-0.09,2.62
157.887,-0.09,2.71
157.889,-0.23,2.71
157.89,-0.23,2.71
157.891,-0.16,2.71
157.893,-0.16,2.18
157.894,-0.23,2.18
157.895,-0.23,2.18
157.896,-0.23,2.18
157.898,-0.23,1.92
157.899,-0.23,1.92
157.9,-0.23,1.92
157.901,0.05,1.92
157.901,0.05,1.92
157.901,0.05,1.92
157.902,0.05,1.4
157.904,-0.37,1.4
157.905,-0.37,1.4
157.906,-0.09,1.4
157.908,-0.09,1.75
157.909,-0.3,1.75
157.91,-0.3,1.75
157.911,-0.37,1.75
157.913,-0.37,1.4
157.914,-0.09,1.4
157.915,-0.09,1.4
157.916,-0.37,1.4
157.917,-0.37,1.13
157.919,-0.16,1.13
157.92,-0.16,1.13
157.921,-0.23,1.13
157.923,-0.23,1.13
157.924,-0.09,1.13
157.925,-0.09,1.13
157.926,-0.23,1.13
157.928,-0.23,0.87
157.929,-0.09,0.87
157.93,-0.09,0.87
157.931,-0.09,0.87
157.932,-0.09,0.7
157.934,-0.23,0.7
157.935,-0.23,0.7
